"","SOC6","OCC_TITLE","TOT_EMP","A_MEDIAN","BA_Plus","Sub_BA","is_middle_edu","dominant_requirement","Analytical","Fundamental","Managerial","Mechanical","Social","Total_Skill_Sum","Rel_Social","Rel_Analytical","Rel_Fundamental","Rel_Managerial","Rel_Mechanical","is_imputed","is_middle_wage","is_middle_wage_occ","SOC"
"112","173022","Civil Engineering Technologists and Technicians",1630,62470,18.34,81.66,TRUE,"Sub-Baccalaureate",2.67125,3.2825,2.3425,1.56125,2.75142857142857,12.6089285714286,0.22,0.21,0.26,0.19,0.12,FALSE,TRUE,TRUE,"173022"
"113","173023","Electrical and Electronic Engineering Technologists and Technicians",2560,77000,NA,NA,TRUE,"Sub-Baccalaureate",2.83125,3.24625,2.45,2.855,2.8,14.1825,0.2,0.2,0.23,0.17,0.2,TRUE,TRUE,TRUE,"173023"
"114","173024","Electro-Mechanical and Mechatronics Technologists and Technicians",330,74980,21.505,78.49,TRUE,"Sub-Baccalaureate",2.850625,3.30375,2.3275,3.56125,2.74285714285714,14.7859821428571,0.19,0.19,0.22,0.16,0.24,FALSE,TRUE,TRUE,"173024"
"115","173025","Environmental Engineering Technologists and Technicians",790,58660,72.93,27.08,FALSE,"Bachelor's or Higher",2.78125,3.5175,2.655,2.50125,2.96714285714286,14.4221428571429,0.21,0.19,0.24,0.18,0.17,FALSE,TRUE,FALSE,"173025"
"116","173026","Industrial Engineering Technologists and Technicians",1280,63570,14.65,85.35,TRUE,"Sub-Baccalaureate",2.844375,3.3475,2.43,2.405625,2.82714285714286,13.8546428571429,0.2,0.21,0.24,0.18,0.17,FALSE,TRUE,TRUE,"173026"
"117","173027","Mechanical Engineering Technologists and Technicians",730,67850,38.63,61.37,TRUE,"Sub-Baccalaureate",2.75625,3.3275,2.34375,2.86,2.80428571428571,14.0917857142857,0.2,0.2,0.24,0.17,0.2,FALSE,TRUE,TRUE,"173027"
"118","173028","Calibration Technologists and Technicians",290,76900,NA,NA,TRUE,"Sub-Baccalaureate",2.75625,3.3275,2.34375,2.86,2.80428571428571,NA,0.2,0.2,0.24,0.17,0.2,TRUE,TRUE,TRUE,"173028"
"119","173029","Engineering Technologists and Technicians, Except Drafters, All Other",1340,70830,18.55,81.455,TRUE,"Sub-Baccalaureate",2.5775,3.26375,2.32875,2.890625,2.75857142857143,13.8191964285714,0.2,0.19,0.24,0.17,0.21,FALSE,TRUE,TRUE,"173029"
"120","173031","Surveying and Mapping Technicians",1660,58720,NA,NA,TRUE,"Sub-Baccalaureate",2.5225,3.1875,2.4225,2.08625,2.77857142857143,12.9973214285714,0.21,0.19,0.25,0.19,0.16,TRUE,TRUE,TRUE,"173031"
"121","191012","Food Scientists and Technologists",1260,101610,100,0,FALSE,"Bachelor's or Higher",2.82875,3.7825,2.4375,1.87375,3.14285714285714,14.0653571428571,0.22,0.2,0.27,0.17,0.13,FALSE,TRUE,FALSE,"191012"
"122","191013","Soil and Plant Scientists",220,73400,90.47,9.52,FALSE,"Bachelor's or Higher",3.125,3.845,2.4075,1.71875,2.98285714285714,14.0791071428571,0.21,0.22,0.27,0.17,0.12,FALSE,TRUE,FALSE,"191013"
"123","191021","Biochemists and Biophysicists",2040,106380,100,0,FALSE,"Bachelor's or Higher",3.3425,4.155,2.44,2.09375,3.07142857142857,15.1026785714286,0.2,0.22,0.28,0.16,0.14,FALSE,TRUE,FALSE,"191021"
"124","191022","Microbiologists",2050,80310,95.66,4.35,FALSE,"Bachelor's or Higher",3.06125,3.92125,2.6525,1.89125,3.10714285714286,14.6333928571429,0.21,0.21,0.27,0.18,0.13,FALSE,TRUE,FALSE,"191022"
"125","191023","Zoologists and Wildlife Biologists",240,79310,99.99,0,FALSE,"Bachelor's or Higher",2.87625,3.8125,2.72,1.56125,3.23142857142857,14.2014285714286,0.23,0.2,0.27,0.19,0.11,FALSE,TRUE,FALSE,"191023"
"126","191029","Biological Scientists, All Other",1630,104020,100.0025,0,FALSE,"Bachelor's or Higher",3.1009375,3.925625,2.631875,1.6559375,3.14214285714286,14.4565178571429,0.22,0.21,0.27,0.18,0.11,FALSE,TRUE,FALSE,"191029"
"127","191031","Conservation Scientists",520,62530,81.9766666666667,18.0333333333333,FALSE,"Bachelor's or Higher",2.625,3.54208333333333,2.57416666666667,1.70875,3.1652380952381,13.6152380952381,0.23,0.19,0.26,0.19,0.13,FALSE,TRUE,FALSE,"191031"
"128","191032","Foresters",60,76760,84.77,15.24,FALSE,"Bachelor's or Higher",2.90625,3.6425,3.155,2.0925,3.26714285714286,15.0633928571429,0.22,0.19,0.24,0.21,0.14,FALSE,TRUE,FALSE,"191032"
"129","191041","Epidemiologists",390,101260,100,0,FALSE,"Bachelor's or Higher",3.265,4.07625,2.6225,1.14,3.39285714285714,14.4966071428571,0.23,0.23,0.28,0.18,0.08,FALSE,TRUE,FALSE,"191041"
"130","191042","Medical Scientists, Except Epidemiologists",8830,106610,100,0,FALSE,"Bachelor's or Higher",3.15625,3.98375,2.4075,1.65625,3.10714285714286,14.3108928571429,0.22,0.22,0.28,0.17,0.12,FALSE,TRUE,FALSE,"191042"
"131","191099","Life Scientists, All Other",190,90560,NA,NA,FALSE,"Bachelor's or Higher",3.15625,3.98375,2.4075,1.65625,3.10714285714286,NA,0.22,0.22,0.28,0.17,0.12,TRUE,TRUE,FALSE,"191099"
"132","192012","Physicists",880,183430,100.01,0,FALSE,"Bachelor's or Higher",3.595,4.015,2.6225,1.7025,3.14142857142857,15.0764285714286,0.21,0.24,0.27,0.17,0.11,FALSE,FALSE,FALSE,"192012"
"133","192031","Chemists",7860,84640,100,0,FALSE,"Bachelor's or Higher",2.99625,3.65625,2.47,2.46875,2.80285714285714,14.3941071428571,0.19,0.21,0.25,0.17,0.17,FALSE,TRUE,FALSE,"192031"
"134","192032","Materials Scientists",1070,96950,95.24,4.76,FALSE,"Bachelor's or Higher",3.03,3.8275,2.315,1.95125,2.96285714285714,14.0866071428571,0.21,0.22,0.27,0.16,0.14,FALSE,TRUE,FALSE,"192032"
"135","192041","Environmental Scientists and Specialists, Including Health",4240,87230,94.4825,5.52,FALSE,"Bachelor's or Higher",2.973125,3.75875,2.61625,1.4175,3.10964285714286,13.8752678571429,0.22,0.21,0.27,0.19,0.1,FALSE,TRUE,FALSE,"192041"
"136","192042","Geoscientists, Except Hydrologists and Geographers",800,77070,100,0,FALSE,"Bachelor's or Higher",3,3.76625,2.2175,1.53125,2.90857142857143,13.4235714285714,0.22,0.22,0.28,0.17,0.11,FALSE,TRUE,FALSE,"192042"
"137","192043","Hydrologists",130,125590,100,0,FALSE,"Bachelor's or Higher",2.985,3.65625,2.345,2.14125,3.05428571428571,14.1817857142857,0.22,0.21,0.26,0.17,0.15,FALSE,FALSE,FALSE,"192043"
"138","192099","Physical Scientists, All Other",700,116170,96,4,FALSE,"Bachelor's or Higher",3.39125,3.73625,2.3475,1.61,2.89428571428571,13.9792857142857,0.21,0.24,0.27,0.17,0.12,FALSE,FALSE,FALSE,"192099"
"139","193022","Survey Researchers",250,80900,100.01,0,FALSE,"Bachelor's or Higher",2.8275,3.75,2.375,1.23375,2.94571428571429,13.1319642857143,0.22,0.22,0.29,0.18,0.09,FALSE,TRUE,FALSE,"193022"
"140","193033","Clinical and Counseling Psychologists",7070,104560,100,0,FALSE,"Bachelor's or Higher",2.3275,4.0475,2.4075,1.17,3.62571428571429,13.5782142857143,0.27,0.17,0.3,0.18,0.09,FALSE,TRUE,FALSE,"193033"
"141","193034","School Psychologists",6870,102710,100,0,FALSE,"Bachelor's or Higher",2.4825,3.985,2.0325,1.14125,3.64285714285714,13.2841071428571,0.27,0.19,0.3,0.15,0.09,FALSE,TRUE,FALSE,"193034"
"142","193039","Psychologists, All Other",590,128810,NA,NA,FALSE,"Bachelor's or Higher",2.4825,3.985,2.0325,1.14125,3.64285714285714,NA,0.27,0.19,0.3,0.15,0.09,TRUE,FALSE,FALSE,"193039"
"143","193041","Sociologists",NA,96700,100,0,FALSE,"Bachelor's or Higher",2.70125,3.9675,2.3125,1.0625,3.25,13.29375,0.24,0.2,0.3,0.17,0.08,FALSE,TRUE,FALSE,"193041"
"144","193051","Urban and Regional Planners",1370,91810,100,0,FALSE,"Bachelor's or Higher",2.95125,3.81125,2.75,1.21875,3.23142857142857,13.9626785714286,0.23,0.21,0.27,0.2,0.09,FALSE,TRUE,FALSE,"193051"
"145","193091","Anthropologists and Archeologists",300,53460,98.27,1.72,FALSE,"Bachelor's or Higher",2.53125,3.92125,2.44,1.36,3.01857142857143,13.2710714285714,0.23,0.19,0.3,0.18,0.1,FALSE,TRUE,FALSE,"193091"
"146","193093","Historians",210,62340,47.96,52.05,TRUE,"Sub-Baccalaureate",2.0775,3.8275,2.22,1.11,2.85857142857143,12.0935714285714,0.24,0.17,0.32,0.18,0.09,FALSE,TRUE,TRUE,"193093"
"147","193094","Political Scientists",100,132090,100,0,FALSE,"Bachelor's or Higher",2.6075,3.96625,2.06,1.095,3.10857142857143,12.8373214285714,0.24,0.2,0.31,0.16,0.09,FALSE,FALSE,FALSE,"193094"
"148","193099","Social Scientists and Related Workers, All Other",1540,96800,100,0,FALSE,"Bachelor's or Higher",3.01625,3.82875,2.625,1.265,3.08857142857143,13.8235714285714,0.22,0.22,0.28,0.19,0.09,FALSE,TRUE,FALSE,"193099"
"149","194012","Agricultural Technicians",450,36770,59.315,40.685,FALSE,"Bachelor's or Higher",2.600625,3.32875,2.3125,2.195,2.85642857142857,13.2933035714286,0.21,0.2,0.25,0.17,0.17,FALSE,FALSE,FALSE,"194012"
"150","194013","Food Science Technicians",600,55780,47.49,52.5,TRUE,"Sub-Baccalaureate",2.23625,3.2975,2.28,2.06,2.62428571428571,12.4980357142857,0.21,0.18,0.26,0.18,0.16,FALSE,TRUE,TRUE,"194013"
"151","194021","Biological Technicians",3150,55920,96.21,3.79,FALSE,"Bachelor's or Higher",2.67375,3.47,2.2825,2.23375,2.46571428571429,13.1257142857143,0.19,0.2,0.26,0.17,0.17,FALSE,TRUE,FALSE,"194021"
"152","194031","Chemical Technicians",3380,59240,43.74,56.26,TRUE,"Sub-Baccalaureate",2.795,3.595,2.405,2.70375,2.96428571428571,14.4630357142857,0.2,0.19,0.25,0.17,0.19,FALSE,TRUE,TRUE,"194031"
"153","194042","Environmental Science and Protection Technicians, Including Health",1630,56110,68.18,31.83,FALSE,"Bachelor's or Higher",2.73375,3.595,2.315,2.12625,2.98428571428571,13.7542857142857,0.22,0.2,0.26,0.17,0.15,FALSE,TRUE,FALSE,"194042"
"154","194043","Geological Technicians, Except Hydrologic Technicians",190,56830,NA,NA,FALSE,"Bachelor's or Higher",2.445,3.17,2.2525,2.18,2.65285714285714,12.7003571428571,0.21,0.19,0.25,0.18,0.17,TRUE,TRUE,FALSE,"194043"
"155","194044","Hydrologic Technicians",40,56160,NA,NA,FALSE,"Bachelor's or Higher",2.445,3.17,2.2525,2.18,2.65285714285714,NA,0.21,0.19,0.25,0.18,0.17,TRUE,TRUE,FALSE,"194044"
"156","194051","Nuclear Technicians",40,63830,15.86,84.15,TRUE,"Sub-Baccalaureate",2.374375,3.429375,2.3125,2.576875,2.85785714285714,13.5509821428571,0.21,0.18,0.25,0.17,0.19,FALSE,TRUE,TRUE,"194051"
"157","194061","Social Science Research Assistants",3080,60530,91.38,8.61,FALSE,"Bachelor's or Higher",2.75,3.48375,2.2525,1.54625,2.64571428571429,12.6782142857143,0.21,0.22,0.27,0.18,0.12,FALSE,TRUE,FALSE,"194061"
"158","194071","Forest and Conservation Technicians",100,51860,14.82,85.19,TRUE,"Sub-Baccalaureate",2.51625,3.2975,2.5325,2.2025,2.94428571428571,13.4930357142857,0.22,0.19,0.24,0.19,0.16,FALSE,TRUE,TRUE,"194071"
"159","194092","Forensic Science Technicians",350,77410,34.41,65.6,TRUE,"Sub-Baccalaureate",2.515,3.70375,2.125,1.99875,2.92857142857143,13.2710714285714,0.22,0.19,0.28,0.16,0.15,FALSE,TRUE,TRUE,"194092"
"160","194099","Life, Physical, and Social Science Technicians, All Other",6330,63590,49.335,50.665,TRUE,"Sub-Baccalaureate",2.664375,3.258125,2.20375,2.375625,2.78571428571429,13.2875892857143,0.21,0.2,0.25,0.17,0.18,FALSE,TRUE,TRUE,"194099"
"161","195011","Occupational Health and Safety Specialists",4480,89920,95.46,4.55,FALSE,"Bachelor's or Higher",2.98625,3.705,2.345,1.95,3.28428571428571,14.2705357142857,0.23,0.21,0.26,0.16,0.14,FALSE,TRUE,FALSE,"195011"
"162","195012","Occupational Health and Safety Technicians",890,65800,85,15,FALSE,"Bachelor's or Higher",2.58,3.5475,2.47,1.81125,3.03714285714286,13.4458928571429,0.23,0.19,0.26,0.18,0.13,FALSE,TRUE,FALSE,"195012"
"163","211012","Educational, Guidance, and Career Counselors and Advisors",19390,75520,93.73,6.27,FALSE,"Bachelor's or Higher",2.32625,4.0325,2.345,1.125,3.93,13.75875,0.29,0.17,0.29,0.17,0.08,FALSE,TRUE,FALSE,"211012"
"164","211013","Marriage and Family Therapists",3120,86030,97.96,2.05,FALSE,"Bachelor's or Higher",2.53125,3.985,2.1875,1.10875,3.74857142857143,13.5610714285714,0.28,0.19,0.29,0.16,0.08,FALSE,TRUE,FALSE,"211013"
"165","211015","Rehabilitation Counselors",1840,50820,87.08,12.92,FALSE,"Bachelor's or Higher",2.43625,3.57625,2.22,1.12375,3.53428571428571,12.8905357142857,0.27,0.19,0.28,0.17,0.09,FALSE,TRUE,FALSE,"211015"
"166","211018","Substance Abuse, Behavioral Disorder, and Mental Health Counselors",25340,62050,NA,NA,FALSE,"Bachelor's or Higher",2.43625,3.57625,2.22,1.12375,3.53428571428571,NA,0.27,0.19,0.28,0.17,0.09,TRUE,TRUE,FALSE,"211018"
"167","211019","Counselors, All Other",620,57760,NA,NA,FALSE,"Bachelor's or Higher",2.43625,3.57625,2.22,1.12375,3.53428571428571,NA,0.27,0.19,0.28,0.17,0.09,TRUE,TRUE,FALSE,"211019"
"168","211021","Child, Family, and School Social Workers",19360,74470,94.49,5.51,FALSE,"Bachelor's or Higher",2.45375,3.96875,2.3475,1.42125,3.76714285714286,13.9583928571429,0.27,0.18,0.28,0.17,0.1,FALSE,TRUE,FALSE,"211021"
"169","211022","Healthcare Social Workers",20340,62610,99.99,0,FALSE,"Bachelor's or Higher",2.56125,3.81125,2.4025,1.2325,3.57,13.5775,0.26,0.19,0.28,0.18,0.09,FALSE,TRUE,FALSE,"211022"
"170","211023","Mental Health and Substance Abuse Social Workers",10460,78380,100,0,FALSE,"Bachelor's or Higher",2.595,3.81125,2.5025,1.2825,3.77,13.96125,0.27,0.19,0.27,0.18,0.09,FALSE,TRUE,FALSE,"211023"
"171","211029","Social Workers, All Other",1960,77870,NA,NA,FALSE,"Bachelor's or Higher",2.595,3.81125,2.5025,1.2825,3.77,NA,0.27,0.19,0.27,0.18,0.09,TRUE,TRUE,FALSE,"211029"
"172","211091","Health Education Specialists",2480,60940,35.23,64.77,TRUE,"Sub-Baccalaureate",2.49875,3.87375,2.6875,1.22,3.35714285714286,13.6371428571429,0.25,0.18,0.28,0.2,0.09,FALSE,TRUE,TRUE,"211091"
"173","211092","Probation Officers and Correctional Treatment Specialists",3560,90130,90.47,9.53,FALSE,"Bachelor's or Higher",2.235,3.595,2.2175,1.49875,3.30142857142857,12.8476785714286,0.26,0.17,0.28,0.17,0.12,FALSE,TRUE,FALSE,"211092"
"174","211093","Social and Human Service Assistants",31020,47060,55.39,44.61,FALSE,"Bachelor's or Higher",2.25,3.54625,2.3125,1.375,3.50142857142857,12.9851785714286,0.27,0.17,0.27,0.18,0.11,FALSE,TRUE,FALSE,"211093"
"175","211094","Community Health Workers",5110,54480,67.18,32.83,FALSE,"Bachelor's or Higher",2.235,3.78125,2.5975,1.4375,3.57142857142857,13.6226785714286,0.26,0.16,0.28,0.19,0.11,FALSE,TRUE,FALSE,"211094"
"176","211099","Community and Social Service Specialists, All Other",7800,60340,NA,NA,FALSE,"Bachelor's or Higher",2.235,3.78125,2.5975,1.4375,3.57142857142857,NA,0.26,0.16,0.28,0.19,0.11,TRUE,TRUE,FALSE,"211099"
"177","212011","Clergy",6160,61950,72.62,27.37,FALSE,"Bachelor's or Higher",2.205,3.97,3.19,1.14125,3.85714285714286,14.3633928571429,0.27,0.15,0.28,0.22,0.08,FALSE,TRUE,FALSE,"212011"
"178","212021","Directors, Religious Activities and Education",5290,52210,63.33,36.68,FALSE,"Bachelor's or Higher",2.43875,3.7975,2.905,1.3275,3.53571428571429,14.0044642857143,0.25,0.17,0.27,0.21,0.09,FALSE,TRUE,FALSE,"212021"
"179","212099","Religious Workers, All Other",1450,39480,NA,NA,FALSE,"Bachelor's or Higher",2.43875,3.7975,2.905,1.3275,3.53571428571429,NA,0.25,0.17,0.27,0.21,0.09,TRUE,TRUE,FALSE,"212099"
"180","231011","Lawyers",90980,185790,100.01,0,FALSE,"Bachelor's or Higher",2.545,4.10875,2.7525,1.14,3.57,14.11625,0.25,0.18,0.29,0.19,0.08,FALSE,FALSE,FALSE,"231011"
"181","231012","Judicial Law Clerks",570,52640,90.65,9.34,FALSE,"Bachelor's or Higher",1.93875,3.89,1.8125,1.125,2.82,11.58625,0.24,0.17,0.34,0.16,0.1,FALSE,TRUE,FALSE,"231012"
"182","231021","Administrative Law Judges, Adjudicators, and Hearing Officers",910,111090,77.56,22.44,FALSE,"Bachelor's or Higher",2.28125,3.9675,2.31,1.0775,3.21428571428571,12.8505357142857,0.25,0.18,0.31,0.18,0.08,FALSE,TRUE,FALSE,"231021"
"183","231022","Arbitrators, Mediators, and Conciliators",450,80180,100,0,FALSE,"Bachelor's or Higher",2.1075,3.92125,1.78,1.04625,3.42857142857143,12.2835714285714,0.28,0.17,0.32,0.14,0.09,FALSE,TRUE,FALSE,"231022"
"184","231023","Judges, Magistrate Judges, and Magistrates",1450,196230,99.53,0.48,FALSE,"Bachelor's or Higher",2.40625,4.17125,2.375,1.03125,3.30428571428571,13.2880357142857,0.25,0.18,0.31,0.18,0.08,FALSE,FALSE,FALSE,"231023"
"185","232011","Paralegals and Legal Assistants",32460,75160,39.1,60.9,TRUE,"Sub-Baccalaureate",1.9675,3.39125,1.75,1.125,2.73285714285714,10.9666071428571,0.25,0.18,0.31,0.16,0.1,FALSE,TRUE,TRUE,"232011"
"186","232093","Title Examiners, Abstractors, and Searchers",1850,67330,13.4,86.6,TRUE,"Sub-Baccalaureate",1.8575,3.3275,2.185,1.10875,2.64285714285714,11.1216071428571,0.24,0.17,0.3,0.2,0.1,FALSE,TRUE,TRUE,"232093"
"187","232099","Legal Support Workers, All Other",NA,78090,NA,NA,TRUE,"Sub-Baccalaureate",1.8575,3.3275,2.185,1.10875,2.64285714285714,NA,0.24,0.17,0.3,0.2,0.1,TRUE,TRUE,TRUE,"232099"
"188","251011","Business Teachers, Postsecondary",7520,137800,100.01,0,FALSE,"Bachelor's or Higher",2.54625,3.92375,2.2775,1.14,3.19571428571429,13.0832142857143,0.24,0.19,0.3,0.17,0.09,FALSE,FALSE,FALSE,"251011"
"189","251021","Computer Science Teachers, Postsecondary",3290,110100,100,0,FALSE,"Bachelor's or Higher",2.9375,3.925,2.4675,1.5,3.37285714285714,14.2028571428571,0.24,0.21,0.28,0.17,0.11,FALSE,TRUE,FALSE,"251021"
"190","251022","Mathematical Science Teachers, Postsecondary",3830,126230,100,0,FALSE,"Bachelor's or Higher",2.7175,3.845,2.09,1.09375,3.14285714285714,12.8891071428571,0.24,0.21,0.3,0.16,0.08,FALSE,FALSE,FALSE,"251022"
"191","251031","Architecture Teachers, Postsecondary",1780,130280,90.67,9.32,FALSE,"Bachelor's or Higher",2.76625,4,2.4375,1.3125,3.40857142857143,13.9248214285714,0.24,0.2,0.29,0.18,0.09,FALSE,FALSE,FALSE,"251031"
"192","251032","Engineering Teachers, Postsecondary",2520,132230,100.02,0,FALSE,"Bachelor's or Higher",2.9375,3.92125,2.3425,1.36,3.16142857142857,13.7226785714286,0.23,0.21,0.29,0.17,0.1,FALSE,FALSE,FALSE,"251032"
"193","251042","Biological Science Teachers, Postsecondary",3330,129580,98.74,1.27,FALSE,"Bachelor's or Higher",2.78,4,2.4375,1.4375,3.30428571428571,13.9592857142857,0.24,0.2,0.29,0.17,0.1,FALSE,FALSE,FALSE,"251042"
"194","251051","Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",1800,125430,100,0,FALSE,"Bachelor's or Higher",2.9075,4.00125,2.4375,1.18625,3.21428571428571,13.7467857142857,0.23,0.21,0.29,0.18,0.09,FALSE,FALSE,FALSE,"251051"
"195","251052","Chemistry Teachers, Postsecondary",1480,124350,99.7,0.3,FALSE,"Bachelor's or Higher",2.93875,3.9975,2.4675,1.53,3.21571428571429,14.1494642857143,0.23,0.21,0.28,0.17,0.11,FALSE,FALSE,FALSE,"251052"
"196","251053","Environmental Science Teachers, Postsecondary",650,105040,100,0,FALSE,"Bachelor's or Higher",2.78125,3.92125,2.375,1.25125,3.21571428571429,13.5444642857143,0.24,0.21,0.29,0.18,0.09,FALSE,TRUE,FALSE,"251053"
"197","251054","Physics Teachers, Postsecondary",1040,128810,100,0,FALSE,"Bachelor's or Higher",2.905,3.99875,2.5625,1.90375,3.23,14.6,0.22,0.2,0.27,0.18,0.13,FALSE,FALSE,FALSE,"251054"
"198","251061","Anthropology and Archeology Teachers, Postsecondary",500,127720,100,0,FALSE,"Bachelor's or Higher",2.70375,4.125,2.435,1.0625,3.37428571428571,13.7005357142857,0.25,0.2,0.3,0.18,0.08,FALSE,FALSE,FALSE,"251061"
"199","251062","Area, Ethnic, and Cultural Studies Teachers, Postsecondary",1680,102380,99.83,0.17,FALSE,"Bachelor's or Higher",2.625,3.9375,2.5625,1.11,3.21142857142857,13.4464285714286,0.24,0.2,0.29,0.19,0.08,FALSE,TRUE,FALSE,"251062"
"200","251063","Economics Teachers, Postsecondary",1220,162380,100,0,FALSE,"Bachelor's or Higher",2.65625,3.87625,2.2825,1.125,2.94714285714286,12.8871428571429,0.23,0.21,0.3,0.18,0.09,FALSE,FALSE,FALSE,"251063"
"201","251064","Geography Teachers, Postsecondary",60,78350,100,0,FALSE,"Bachelor's or Higher",2.75125,3.89125,2.5325,1.07875,3.16,13.41375,0.24,0.21,0.29,0.19,0.08,FALSE,TRUE,FALSE,"251064"
"202","251065","Political Science Teachers, Postsecondary",1250,133470,100,0,FALSE,"Bachelor's or Higher",2.37625,3.96875,2.3775,1.07875,3.17714285714286,12.9783928571429,0.24,0.18,0.31,0.18,0.08,FALSE,FALSE,FALSE,"251065"
"203","251066","Psychology Teachers, Postsecondary",3510,105780,100.01,0,FALSE,"Bachelor's or Higher",2.79625,4,2.3775,1.11,3.23,13.51375,0.24,0.21,0.3,0.18,0.08,FALSE,TRUE,FALSE,"251066"
"204","251067","Sociology Teachers, Postsecondary",1200,110470,100,0,FALSE,"Bachelor's or Higher",2.40625,3.905,2.4075,1.11,3.23142857142857,13.0601785714286,0.25,0.18,0.3,0.18,0.08,FALSE,TRUE,FALSE,"251067"
"205","251069","Social Sciences Teachers, Postsecondary, All Other",1810,104820,NA,NA,FALSE,"Bachelor's or Higher",2.40625,3.905,2.4075,1.11,3.23142857142857,NA,0.25,0.18,0.3,0.18,0.08,TRUE,TRUE,FALSE,"251069"
"206","251071","Health Specialties Teachers, Postsecondary",17400,129540,92.48,7.53,FALSE,"Bachelor's or Higher",2.6125,4.015,2.5975,1.6225,3.30142857142857,14.1489285714286,0.23,0.18,0.28,0.18,0.11,FALSE,FALSE,FALSE,"251071"
"207","251072","Nursing Instructors and Teachers, Postsecondary",4310,105920,100,0,FALSE,"Bachelor's or Higher",2.72,3.985,2.5625,1.48375,3.57142857142857,14.3226785714286,0.25,0.19,0.28,0.18,0.1,FALSE,TRUE,FALSE,"251072"
"208","251081","Education Teachers, Postsecondary",4490,96770,100,0,FALSE,"Bachelor's or Higher",2.48125,3.9975,2.5625,1.0625,3.28714285714286,13.3908928571429,0.25,0.19,0.3,0.19,0.08,FALSE,TRUE,FALSE,"251081"
"209","251082","Library Science Teachers, Postsecondary",100,80470,99.06,0.93,FALSE,"Bachelor's or Higher",2.46625,3.93625,2.345,1.14,3.28428571428571,13.1717857142857,0.25,0.19,0.3,0.18,0.09,FALSE,TRUE,FALSE,"251082"
"210","251111","Criminal Justice and Law Enforcement Teachers, Postsecondary",830,95910,79.06,20.93,FALSE,"Bachelor's or Higher",2.265,4.07625,2.2475,1.0775,3.21571428571429,12.8819642857143,0.25,0.18,0.32,0.17,0.08,FALSE,TRUE,FALSE,"251111"
"211","251112","Law Teachers, Postsecondary",1830,136920,98.94,1.07,FALSE,"Bachelor's or Higher",2.3425,4.15625,2.095,1.125,3.17857142857143,12.8973214285714,0.25,0.18,0.32,0.16,0.09,FALSE,FALSE,FALSE,"251112"
"212","251113","Social Work Teachers, Postsecondary",1140,103770,99.99,0,FALSE,"Bachelor's or Higher",2.685,4.06125,2.375,1.11,3.53714285714286,13.7683928571429,0.26,0.2,0.29,0.17,0.08,FALSE,TRUE,FALSE,"251113"
"213","251121","Art, Drama, and Music Teachers, Postsecondary",15770,129690,98.55,1.44,FALSE,"Bachelor's or Higher",2.32875,3.93625,2.53,1.265,3.28571428571429,13.3457142857143,0.25,0.17,0.29,0.19,0.09,FALSE,FALSE,FALSE,"251121"
"214","251122","Communications Teachers, Postsecondary",2740,105140,99.99,0,FALSE,"Bachelor's or Higher",2.3875,3.9675,2.53,1.14125,3.30285714285714,13.3291071428571,0.25,0.18,0.3,0.19,0.09,FALSE,TRUE,FALSE,"251122"
"215","251123","English Language and Literature Teachers, Postsecondary",5440,106320,90.38,9.61,FALSE,"Bachelor's or Higher",2.22,4.01625,2.155,1.0625,3.35428571428571,12.8080357142857,0.26,0.17,0.31,0.17,0.08,FALSE,TRUE,FALSE,"251123"
"216","251124","Foreign Language and Literature Teachers, Postsecondary",1420,106040,100,0,FALSE,"Bachelor's or Higher",2.32875,3.90625,2.09,1.14,3.17857142857143,12.6435714285714,0.25,0.18,0.31,0.17,0.09,FALSE,TRUE,FALSE,"251124"
"217","251125","History Teachers, Postsecondary",1390,106850,100,0,FALSE,"Bachelor's or Higher",2.25125,4.04625,2.5,1.07875,3.30142857142857,13.1776785714286,0.25,0.17,0.31,0.19,0.08,FALSE,TRUE,FALSE,"251125"
"218","251126","Philosophy and Religion Teachers, Postsecondary",1570,101750,99.99,0,FALSE,"Bachelor's or Higher",2.39,3.9375,2.1875,1.11,3.14428571428571,12.7692857142857,0.25,0.19,0.31,0.17,0.09,FALSE,TRUE,FALSE,"251126"
"219","251192","Family and Consumer Sciences Teachers, Postsecondary",50,138250,97.14,2.86,FALSE,"Bachelor's or Higher",2.51375,3.77875,2.31,1.235,3.09,12.9275,0.24,0.19,0.29,0.18,0.1,FALSE,FALSE,FALSE,"251192"
"220","251193","Recreation and Fitness Studies Teachers, Postsecondary",470,99370,100,0,FALSE,"Bachelor's or Higher",2.49875,3.89125,2.6875,1.32875,3.31857142857143,13.7248214285714,0.24,0.18,0.28,0.2,0.1,FALSE,TRUE,FALSE,"251193"
"221","251194","Career/Technical Education Teachers, Postsecondary",4990,75140,32.46,67.55,TRUE,"Sub-Baccalaureate",2.345,3.7825,2.47,2.01625,3.28428571428571,13.8980357142857,0.24,0.17,0.27,0.18,0.15,FALSE,TRUE,TRUE,"251194"
"222","251199","Postsecondary Teachers, All Other",3460,125590,NA,NA,TRUE,"Sub-Baccalaureate",2.345,3.7825,2.47,2.01625,3.28428571428571,NA,0.24,0.17,0.27,0.18,0.15,TRUE,FALSE,FALSE,"251199"
