"","SOC6","OCC_TITLE","TOT_EMP","A_MEDIAN","BA_Plus","Sub_BA","is_middle_edu","dominant_requirement","Analytical","Fundamental","Managerial","Mechanical","Social","Total_Skill_Sum","Rel_Social","Rel_Analytical","Rel_Fundamental","Rel_Managerial","Rel_Mechanical","is_imputed","is_middle_wage","is_middle_wage_occ","SOC"
"442","433099","Financial Clerks, All Other",2660,44010,NA,NA,TRUE,"Sub-Baccalaureate",1.87375,3.0475,1.81,1.28125,2.83857142857143,NA,0.26,0.17,0.28,0.17,0.12,TRUE,TRUE,TRUE,"433099"
"443","434011","Brokerage Clerks",10610,56860,38.23,61.77,TRUE,"Sub-Baccalaureate",2.12625,3.32875,2.5,1.14,2.84,11.935,0.24,0.18,0.28,0.21,0.1,FALSE,TRUE,TRUE,"434011"
"444","434021","Correspondence Clerks",430,42540,1.44,98.56,TRUE,"Sub-Baccalaureate",2.095,3.46875,2.125,1.1225,2.96571428571429,11.7769642857143,0.25,0.18,0.29,0.18,0.1,FALSE,TRUE,TRUE,"434021"
"445","434031","Court, Municipal, and License Clerks",6980,53410,17.5133333333333,82.48,TRUE,"Sub-Baccalaureate",1.87958333333333,3.19291666666667,2.15583333333333,1.30208333333333,2.79238095238095,11.3227976190476,0.25,0.17,0.28,0.19,0.11,FALSE,TRUE,TRUE,"434031"
"446","434041","Credit Authorizers, Checkers, and Clerks",2310,43160,34.52,65.475,TRUE,"Sub-Baccalaureate",1.77375,3.434375,2.09375,1.0075,2.85571428571429,11.1650892857143,0.26,0.16,0.31,0.19,0.09,FALSE,TRUE,TRUE,"434041"
"447","434051","Customer Service Representatives",148850,37770,48.415,51.59,TRUE,"Sub-Baccalaureate",2.006875,3.4,2.2025,1.149375,3.31285714285714,12.0716071428571,0.27,0.17,0.28,0.18,0.1,FALSE,TRUE,TRUE,"434051"
"448","434061","Eligibility Interviewers, Government Programs",7030,48530,9.97,90.03,TRUE,"Sub-Baccalaureate",1.875,3.57875,2.155,1.04625,3.12428571428571,11.7792857142857,0.27,0.16,0.3,0.18,0.09,FALSE,TRUE,TRUE,"434061"
"449","434071","File Clerks",13030,26690,26.89,73.11,TRUE,"Sub-Baccalaureate",1.8425,2.93625,2.155,1.34375,2.62571428571429,10.9032142857143,0.24,0.17,0.27,0.2,0.12,FALSE,FALSE,FALSE,"434071"
"450","434081","Hotel, Motel, and Resort Desk Clerks",8250,27920,0,100.01,TRUE,"Sub-Baccalaureate",1.96875,2.97125,2,1.20375,3.05285714285714,11.1966071428571,0.27,0.18,0.27,0.18,0.11,FALSE,FALSE,FALSE,"434081"
"451","434111","Interviewers, Except Eligibility and Loan",14570,38290,12.36,87.64,TRUE,"Sub-Baccalaureate",1.87625,3.07875,1.8725,1.2025,2.85571428571429,10.8857142857143,0.26,0.17,0.28,0.17,0.11,FALSE,TRUE,TRUE,"434111"
"452","434121","Library Assistants, Clerical",7560,28990,11.61,88.39,TRUE,"Sub-Baccalaureate",1.71875,2.95625,2.3475,1.35875,2.85714285714286,11.2383928571429,0.25,0.15,0.26,0.21,0.12,FALSE,TRUE,TRUE,"434121"
"453","434131","Loan Interviewers and Clerks",8630,39630,3.91,96.1,TRUE,"Sub-Baccalaureate",2.32625,3.655,2.0625,1.23375,3.08714285714286,12.3646428571429,0.25,0.19,0.3,0.17,0.1,FALSE,TRUE,TRUE,"434131"
"454","434141","New Accounts Clerks",1630,41810,0.3,99.71,TRUE,"Sub-Baccalaureate",1.98375,3.3125,1.9075,1.1875,3.09,11.48125,0.27,0.17,0.29,0.17,0.1,FALSE,TRUE,TRUE,"434141"
"455","434151","Order Clerks",9240,34570,0,99.99,TRUE,"Sub-Baccalaureate",2.01625,3.3775,2.0625,1.39125,3.19714285714286,12.0446428571429,0.27,0.17,0.28,0.17,0.12,FALSE,TRUE,TRUE,"434151"
"456","434161","Human Resources Assistants, Except Payroll and Timekeeping",10110,41140,16.71,83.29,TRUE,"Sub-Baccalaureate",2.015,3.1875,1.965,1.17125,2.87285714285714,11.2116071428571,0.26,0.18,0.28,0.18,0.1,FALSE,TRUE,TRUE,"434161"
"457","434171","Receptionists and Information Clerks",99600,30250,2.67,97.33,TRUE,"Sub-Baccalaureate",1.76625,3.09375,2.095,1.18875,2.87428571428571,11.0180357142857,0.26,0.16,0.28,0.19,0.11,FALSE,TRUE,TRUE,"434171"
"458","434181","Reservation and Transportation Ticket Agents and Travel Clerks",12510,35230,0.59,99.42,TRUE,"Sub-Baccalaureate",2.11,3.3425,2.0325,1.36,3.25,12.095,0.27,0.17,0.28,0.17,0.11,FALSE,TRUE,TRUE,"434181"
"459","434199","Information and Record Clerks, All Other",6790,44420,NA,NA,TRUE,"Sub-Baccalaureate",2.11,3.3425,2.0325,1.36,3.25,NA,0.27,0.17,0.28,0.17,0.11,TRUE,TRUE,TRUE,"434199"
"460","435011","Cargo and Freight Agents",7080,42900,10.4,89.6,TRUE,"Sub-Baccalaureate",2.07,3.148125,2.43875,1.23375,3.08,11.970625,0.26,0.17,0.26,0.2,0.1,FALSE,TRUE,TRUE,"435011"
"461","435021","Couriers and Messengers",5930,30520,0.87,99.13,TRUE,"Sub-Baccalaureate",1.92125,2.95375,2.1875,1.87375,2.78571428571429,11.7219642857143,0.24,0.16,0.25,0.19,0.16,FALSE,TRUE,TRUE,"435021"
"462","435031","Police, Fire, and Ambulance Dispatchers",4820,44670,3.38,96.61,TRUE,"Sub-Baccalaureate",2.20125,3.43625,2.405,1.71625,3.19714285714286,12.9558928571429,0.25,0.17,0.27,0.19,0.13,FALSE,TRUE,TRUE,"435031"
"463","435032","Dispatchers, Except Police, Fire, and Ambulance",12310,39770,9.12,90.88,TRUE,"Sub-Baccalaureate",2.12625,3.375,2.53,1.40625,3.25285714285714,12.6903571428571,0.26,0.17,0.27,0.2,0.11,FALSE,TRUE,TRUE,"435032"
"464","435041","Meter Readers, Utilities",1900,53110,0,100.01,TRUE,"Sub-Baccalaureate",1.98375,2.89,2.405,2.485,2.69857142857143,12.4623214285714,0.22,0.16,0.23,0.19,0.2,FALSE,TRUE,TRUE,"435041"
"465","435051","Postal Service Clerks",5740,56790,0,99.99,TRUE,"Sub-Baccalaureate",1.875,2.89125,2.3425,1.595,2.76857142857143,11.4723214285714,0.24,0.16,0.25,0.2,0.14,FALSE,TRUE,TRUE,"435051"
"466","435052","Postal Service Mail Carriers",21930,59280,0,100,TRUE,"Sub-Baccalaureate",1.65625,2.53125,1.815,1.5475,2.30571428571429,9.85571428571428,0.23,0.17,0.26,0.18,0.16,FALSE,TRUE,TRUE,"435052"
"467","435053","Postal Service Mail Sorters, Processors, and Processing Machine Operators",11400,55700,0.82,99.18,TRUE,"Sub-Baccalaureate",1.70375,2.78125,1.815,1.78,2.62428571428571,10.7042857142857,0.25,0.16,0.26,0.17,0.17,FALSE,TRUE,TRUE,"435053"
"468","435061","Production, Planning, and Expediting Clerks",20910,51260,24.67,75.34,TRUE,"Sub-Baccalaureate",2.2025,3.2975,2.75,1.515,2.89571428571429,12.6607142857143,0.23,0.17,0.26,0.22,0.12,FALSE,TRUE,TRUE,"435061"
"469","435071","Shipping, Receiving, and Traffic Clerks",41290,33240,3.87,96.12,TRUE,"Sub-Baccalaureate",1.8125,2.85875,2.06,1.61125,2.60857142857143,10.9510714285714,0.24,0.17,0.26,0.19,0.15,FALSE,TRUE,TRUE,"435071"
"470","435081","Stock Clerks and Order Fillers",126240,22480,3.0075,96.995,TRUE,"Sub-Baccalaureate",1.6684375,2.6146875,1.984375,1.3903125,2.49142857142857,10.1492410714286,0.25,0.16,0.26,0.2,0.14,FALSE,FALSE,FALSE,"435081"
"471","435111","Weighers, Measurers, Checkers, and Samplers, Recordkeeping",2670,30530,0,100,TRUE,"Sub-Baccalaureate",1.9375,3.0625,1.875,1.4375,2.69571428571429,11.0082142857143,0.24,0.18,0.28,0.17,0.13,FALSE,TRUE,TRUE,"435111"
"472","436011","Executive Secretaries and Executive Administrative Assistants",76830,68440,4.21,95.8,TRUE,"Sub-Baccalaureate",2.18625,3.375,2.3125,1.3425,3.10714285714286,12.3233928571429,0.25,0.18,0.27,0.19,0.11,FALSE,TRUE,TRUE,"436011"
"473","436012","Legal Secretaries",19940,55650,5.83,94.16,TRUE,"Sub-Baccalaureate",1.73375,3.235,1.8425,1.28125,2.60714285714286,10.6996428571429,0.24,0.16,0.3,0.17,0.12,FALSE,TRUE,TRUE,"436012"
"474","436013","Medical Secretaries",16690,41500,0,100,TRUE,"Sub-Baccalaureate",1.75,3.015,2.1575,1.125,2.78285714285714,10.8303571428571,0.26,0.16,0.28,0.2,0.1,FALSE,TRUE,TRUE,"436013"
"475","436014","Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",179440,40150,3.15,96.86,TRUE,"Sub-Baccalaureate",1.89,3.3775,2.7175,1.2975,2.85857142857143,12.1410714285714,0.24,0.16,0.28,0.22,0.11,FALSE,TRUE,TRUE,"436014"
"476","439011","Computer Operators",4710,41970,2.62,97.38,TRUE,"Sub-Baccalaureate",2.43625,3.185,2.595,2.29875,2.92714285714286,13.4421428571429,0.22,0.18,0.24,0.19,0.17,FALSE,TRUE,TRUE,"439011"
"477","439021","Data Entry Keyers",14950,34310,0.67,99.33,TRUE,"Sub-Baccalaureate",1.8425,3.07875,2.2475,1.42,2.69571428571429,11.2844642857143,0.24,0.16,0.27,0.2,0.13,FALSE,TRUE,TRUE,"439021"
"478","439022","Word Processors and Typists",10450,40530,0,100,TRUE,"Sub-Baccalaureate",1.78,2.7825,1.905,1.53125,2.55571428571429,10.5544642857143,0.24,0.17,0.26,0.18,0.15,FALSE,TRUE,TRUE,"439022"
"479","439031","Desktop Publishers",800,52440,34.81,65.19,TRUE,"Sub-Baccalaureate",2.46875,3.455,2.655,2.23375,2.94857142857143,13.7610714285714,0.21,0.18,0.25,0.19,0.16,FALSE,TRUE,TRUE,"439031"
"480","439051","Mail Clerks and Mail Machine Operators, Except Postal Service",8040,30610,0,100,TRUE,"Sub-Baccalaureate",1.625,2.72,1.9975,1.86,2.42857142857143,10.6310714285714,0.23,0.15,0.26,0.19,0.17,FALSE,TRUE,TRUE,"439051"
"481","439061","Office Clerks, General",199990,31110,34.07,65.93,TRUE,"Sub-Baccalaureate",1.72,3.0925,2.4075,1.265,2.87428571428571,11.3592857142857,0.25,0.15,0.27,0.21,0.11,FALSE,TRUE,TRUE,"439061"
"482","439071","Office Machine Operators, Except Computer",5760,30040,0,100,TRUE,"Sub-Baccalaureate",2.10875,2.88875,2.6575,2.735,2.71857142857143,13.1085714285714,0.21,0.16,0.22,0.2,0.21,FALSE,TRUE,TRUE,"439071"
"483","439081","Proofreaders and Copy Markers",1390,42340,88.02,11.98,FALSE,"Bachelor's or Higher",1.5,2.95375,1.6575,1.155,2.21285714285714,9.47910714285714,0.23,0.16,0.31,0.17,0.12,FALSE,TRUE,FALSE,"439081"
"484","439111","Statistical Assistants",610,51270,91.015,8.98,FALSE,"Bachelor's or Higher",2.843125,3.430625,2.18625,1.31875,2.81428571428571,12.5930357142857,0.22,0.23,0.27,0.17,0.1,FALSE,TRUE,FALSE,"439111"
"485","439199","Office and Administrative Support Workers, All Other",21150,35980,NA,NA,FALSE,"Bachelor's or Higher",2.843125,3.430625,2.18625,1.31875,2.81428571428571,NA,0.22,0.23,0.27,0.17,0.1,TRUE,TRUE,FALSE,"439199"
"486","451011","First-Line Supervisors of Farming, Fishing, and Forestry Workers",150,51160,35.6575,64.335,TRUE,"Sub-Baccalaureate",2.574375,3.493125,3.273125,2.6009375,3.32571428571429,15.2672767857143,0.22,0.17,0.23,0.21,0.17,FALSE,TRUE,TRUE,"451011"
"487","452011","Agricultural Inspectors",220,63730,12.12,87.88,TRUE,"Sub-Baccalaureate",2.46625,3.39,2.2175,1.99875,3.03714285714286,13.1096428571429,0.23,0.19,0.26,0.17,0.15,FALSE,TRUE,TRUE,"452011"
"488","452092","Farmworkers and Laborers, Crop, Nursery, and Greenhouse",1520,23480,7.365,92.63,TRUE,"Sub-Baccalaureate",1.554375,2.64125,2.12625,2.2575,2.56357142857143,11.1429464285714,0.23,0.14,0.24,0.19,0.2,FALSE,FALSE,FALSE,"452092"
"489","452093","Farmworkers, Farm, Ranch, and Aquacultural Animals",380,27610,0.45,99.56,TRUE,"Sub-Baccalaureate",1.82875,2.96875,2.2175,2.7825,2.85714285714286,12.6546428571429,0.23,0.14,0.23,0.18,0.22,FALSE,FALSE,FALSE,"452093"
"490","454011","Forest and Conservation Workers",100,37740,58.01,41.98,FALSE,"Bachelor's or Higher",2.21875,3.03125,2.3425,2.17,2.85714285714286,12.6196428571429,0.23,0.18,0.24,0.19,0.17,FALSE,TRUE,FALSE,"454011"
"491","471011","First-Line Supervisors of Construction Trades and Extraction Workers",21450,86310,5.27,94.735,TRUE,"Sub-Baccalaureate",2.3975,3.3825,3.07875,2.47625,3.37642857142857,14.7114285714286,0.23,0.16,0.23,0.21,0.17,FALSE,FALSE,FALSE,"471011"
"492","472011","Boilermakers",440,83430,0,100,TRUE,"Sub-Baccalaureate",2.18875,3,2.1575,3.23375,2.62428571428571,13.2042857142857,0.2,0.17,0.23,0.16,0.24,FALSE,TRUE,TRUE,"472011"
"493","472021","Brickmasons and Blockmasons",5010,63600,2,98,TRUE,"Sub-Baccalaureate",1.985,2.70375,2.4075,2.35625,2.57,12.0225,0.21,0.17,0.22,0.2,0.2,FALSE,TRUE,TRUE,"472021"
"494","472022","Stonemasons",1660,45350,0,100,TRUE,"Sub-Baccalaureate",2.10875,3,2.53,2.345,2.98428571428571,12.9680357142857,0.23,0.16,0.23,0.2,0.18,FALSE,TRUE,TRUE,"472022"
"495","472031","Carpenters",45450,58950,2.295,97.705,TRUE,"Sub-Baccalaureate",1.991875,2.905625,2.28,2.468125,2.74,12.385625,0.22,0.16,0.23,0.18,0.2,FALSE,TRUE,TRUE,"472031"
"496","472041","Carpet Installers",1420,48070,0,100,TRUE,"Sub-Baccalaureate",1.93625,2.6575,2.25,2.1875,2.69571428571429,11.7269642857143,0.23,0.17,0.23,0.19,0.19,FALSE,TRUE,TRUE,"472041"
"497","472044","Tile and Marble Setters",2250,60580,0,100.01,TRUE,"Sub-Baccalaureate",1.96875,2.8125,2.28,2.3125,2.82142857142857,12.1951785714286,0.23,0.16,0.23,0.19,0.19,FALSE,TRUE,TRUE,"472044"
"498","472051","Cement Masons and Concrete Finishers",6590,61870,0,100,TRUE,"Sub-Baccalaureate",1.85875,2.7025,2.28,2.07875,2.55285714285714,11.4728571428571,0.22,0.16,0.24,0.2,0.18,FALSE,TRUE,TRUE,"472051"
"499","472053","Terrazzo Workers and Finishers",210,67530,0,100.01,TRUE,"Sub-Baccalaureate",1.845,2.4225,2.0925,2.31125,2.39285714285714,11.0641071428571,0.22,0.17,0.22,0.19,0.21,FALSE,TRUE,TRUE,"472053"
"500","472061","Construction Laborers",57340,44930,1.22,98.78,TRUE,"Sub-Baccalaureate",1.68625,2.67375,1.9375,2.4075,2.51571428571429,11.2207142857143,0.22,0.15,0.24,0.17,0.21,FALSE,TRUE,TRUE,"472061"
"501","472071","Paving, Surfacing, and Tamping Equipment Operators",2390,59390,0,100,TRUE,"Sub-Baccalaureate",1.81,2.62625,2.1275,2.73625,2.46142857142857,11.7614285714286,0.21,0.15,0.22,0.18,0.23,FALSE,TRUE,TRUE,"472071"
"502","472072","Pile-Driver Operators",240,66470,0,100.01,TRUE,"Sub-Baccalaureate",1.59375,2.6275,1.9375,2.81125,2.48142857142857,11.4514285714286,0.22,0.14,0.23,0.17,0.25,FALSE,TRUE,TRUE,"472072"
"503","472073","Operating Engineers and Other Construction Equipment Operators",10670,71440,0,100,TRUE,"Sub-Baccalaureate",1.845,2.62625,2.1875,2.84625,2.50142857142857,12.0064285714286,0.21,0.15,0.22,0.18,0.24,FALSE,TRUE,TRUE,"472073"
"504","472081","Drywall and Ceiling Tile Installers",2470,75820,0,100,TRUE,"Sub-Baccalaureate",1.9525,2.89,2.0625,2.5325,2.57428571428571,12.0117857142857,0.21,0.16,0.24,0.17,0.21,FALSE,TRUE,TRUE,"472081"
"505","472082","Tapers",790,68730,0,100,TRUE,"Sub-Baccalaureate",1.59125,2.4225,1.8725,1.85625,2.32,10.0625,0.23,0.16,0.24,0.19,0.18,FALSE,TRUE,TRUE,"472082"
"506","472111","Electricians",39160,70700,7.61,92.37,TRUE,"Sub-Baccalaureate",2.49875,3.1575,2.595,3.20125,2.82,14.2725,0.2,0.18,0.22,0.18,0.22,FALSE,TRUE,TRUE,"472111"
"507","472121","Glaziers",2420,58680,0,100,TRUE,"Sub-Baccalaureate",1.89,2.625,2.125,2.125,2.39285714285714,11.1578571428571,0.21,0.17,0.24,0.19,0.19,FALSE,TRUE,TRUE,"472121"
"508","472131","Insulation Workers, Floor, Ceiling, and Wall",1000,38440,0,100,TRUE,"Sub-Baccalaureate",1.82875,2.6375,2.2175,2.3125,2.60857142857143,11.6048214285714,0.22,0.16,0.23,0.19,0.2,FALSE,TRUE,TRUE,"472131"
"509","472141","Painters, Construction and Maintenance",13430,47560,9.97,90.04,TRUE,"Sub-Baccalaureate",1.77875,2.61,2.2825,1.8275,2.5,10.99875,0.23,0.16,0.24,0.21,0.17,FALSE,TRUE,TRUE,"472141"
"510","472142","Paperhangers",260,39830,0,100,TRUE,"Sub-Baccalaureate",1.60875,2.50125,1.9375,1.70375,2.41,10.16125,0.24,0.16,0.25,0.19,0.17,FALSE,TRUE,TRUE,"472142"
"511","472151","Pipelayers",960,48680,4.3,95.7,TRUE,"Sub-Baccalaureate",1.75,2.64125,2.1575,2.89125,2.51857142857143,11.9585714285714,0.21,0.15,0.22,0.18,0.24,FALSE,TRUE,TRUE,"472151"
"512","472152","Plumbers, Pipefitters, and Steamfitters",24910,68980,0,100,TRUE,"Sub-Baccalaureate",2.195625,3.00625,2.39125,2.81125,2.82285714285714,13.2272321428571,0.21,0.17,0.23,0.18,0.21,FALSE,TRUE,TRUE,"472152"
"513","472161","Plasterers and Stucco Masons",860,81430,0,100,TRUE,"Sub-Baccalaureate",1.8425,2.7025,2.4375,2.2175,2.62714285714286,11.8271428571429,0.22,0.16,0.23,0.21,0.19,FALSE,TRUE,TRUE,"472161"
"514","472171","Reinforcing Iron and Rebar Workers",1430,93070,0,100,TRUE,"Sub-Baccalaureate",1.87625,2.53125,2.06,2.0925,2.35857142857143,10.9185714285714,0.22,0.17,0.23,0.19,0.19,FALSE,FALSE,FALSE,"472171"
"515","472181","Roofers",3910,58250,6.58,93.4,TRUE,"Sub-Baccalaureate",1.86,2.685,2.25,2.235,2.64285714285714,11.6728571428571,0.23,0.16,0.23,0.19,0.19,FALSE,TRUE,TRUE,"472181"
"516","472211","Sheet Metal Workers",8760,69010,0,100.01,TRUE,"Sub-Baccalaureate",2.14125,2.7975,2.3775,2.705,2.53428571428571,12.5555357142857,0.2,0.17,0.22,0.19,0.22,FALSE,TRUE,TRUE,"472211"
"517","472221","Structural Iron and Steel Workers",4490,93490,5.03,94.98,TRUE,"Sub-Baccalaureate",1.905,2.89,2.4075,2.63875,2.80428571428571,12.6455357142857,0.22,0.15,0.23,0.19,0.21,FALSE,FALSE,FALSE,"472221"
"518","472231","Solar Photovoltaic Installers",500,41090,0.49,99.51,TRUE,"Sub-Baccalaureate",2.1575,2.9225,2.405,2.795,2.73142857142857,13.0114285714286,0.21,0.17,0.22,0.18,0.21,FALSE,TRUE,TRUE,"472231"
"519","473011","Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",860,24250,6.23,93.77,TRUE,"Sub-Baccalaureate",1.86,2.565,2.095,2.4075,2.43,11.3575,0.21,0.16,0.23,0.18,0.21,FALSE,FALSE,FALSE,"473011"
"520","473012","Helpers--Carpenters",2530,27540,0,100,TRUE,"Sub-Baccalaureate",1.86,2.75125,2.19,2.48625,2.57142857142857,11.8589285714286,0.22,0.16,0.23,0.18,0.21,FALSE,FALSE,FALSE,"473012"
"521","473013","Helpers--Electricians",6710,30680,0,100,TRUE,"Sub-Baccalaureate",1.68625,2.60875,1.8425,2.82625,2.28714285714286,11.2508928571429,0.2,0.15,0.23,0.16,0.25,FALSE,TRUE,TRUE,"473013"
"522","473014","Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",170,30190,0,100,TRUE,"Sub-Baccalaureate",1.4375,2.485,1.7475,2.27875,2.51714285714286,10.4658928571429,0.24,0.14,0.24,0.17,0.22,FALSE,TRUE,TRUE,"473014"
"523","473016","Helpers--Roofers",310,25910,16.01,83.98,TRUE,"Sub-Baccalaureate",1.78,2.62625,2.1225,2.37625,2.57,11.475,0.22,0.16,0.23,0.18,0.21,FALSE,FALSE,FALSE,"473016"
"524","473019","Helpers, Construction Trades, All Other",580,30930,NA,NA,TRUE,"Sub-Baccalaureate",1.78,2.62625,2.1225,2.37625,2.57,NA,0.22,0.16,0.23,0.18,0.21,TRUE,TRUE,TRUE,"473019"
"525","474011","Construction and Building Inspectors",7020,67450,37.51,62.5,TRUE,"Sub-Baccalaureate",2.54625,3.48625,2.345,1.86,2.87571428571429,13.1132142857143,0.22,0.19,0.27,0.18,0.14,FALSE,TRUE,TRUE,"474011"
"526","474021","Elevator Installers and Repairers",3970,85640,11.79,88.21,TRUE,"Sub-Baccalaureate",2.39125,3.07375,2.0925,3.68875,2.78714285714286,14.0333928571429,0.2,0.17,0.22,0.15,0.26,FALSE,FALSE,FALSE,"474021"
"527","474031","Fence Erectors",1080,38510,6.24,93.75,TRUE,"Sub-Baccalaureate",1.95375,2.73375,2.375,2.48375,2.57285714285714,12.1191071428571,0.21,0.16,0.23,0.2,0.2,FALSE,TRUE,TRUE,"474031"
"528","474051","Highway Maintenance Workers",4720,51140,0,99.99,TRUE,"Sub-Baccalaureate",1.795,2.71875,2.095,2.8575,2.73142857142857,12.1976785714286,0.22,0.15,0.22,0.17,0.23,FALSE,TRUE,TRUE,"474051"
"529","474061","Rail-Track Laying and Maintenance Equipment Operators",2130,59680,0,100,TRUE,"Sub-Baccalaureate",1.89,2.71875,2.2825,3.045,2.51714285714286,12.4533928571429,0.2,0.15,0.22,0.18,0.24,FALSE,TRUE,TRUE,"474061"
"530","474071","Septic Tank Servicers and Sewer Pipe Cleaners",1500,45850,0,100,TRUE,"Sub-Baccalaureate",1.98625,3.0175,2.4675,3.1425,2.87428571428571,13.4880357142857,0.21,0.15,0.22,0.18,0.23,FALSE,TRUE,TRUE,"474071"
"531","474099","Construction and Related Workers, All Other",1340,37720,14.68,85.325,TRUE,"Sub-Baccalaureate",2.24875,3.015,2.35875,2.969375,2.87642857142857,13.4683035714286,0.21,0.17,0.22,0.18,0.22,FALSE,TRUE,TRUE,"474099"
"532","475021","Earth Drillers, Except Oil and Gas",530,56830,0,100,TRUE,"Sub-Baccalaureate",1.87625,2.67125,2.03,3.0925,2.64428571428571,12.3142857142857,0.21,0.15,0.22,0.16,0.25,FALSE,TRUE,TRUE,"475021"
"533","475041","Continuous Mining Machine Operators",40,49790,0,100,TRUE,"Sub-Baccalaureate",1.75,2.73375,1.845,3.00125,2.48,11.81,0.21,0.15,0.23,0.16,0.25,FALSE,TRUE,TRUE,"475041"
"534","475051","Rock Splitters, Quarry",70,30150,18.98,81.02,TRUE,"Sub-Baccalaureate",1.53,2.4975,1.9075,2.29625,2.30428571428571,10.5355357142857,0.22,0.15,0.24,0.18,0.22,FALSE,TRUE,TRUE,"475051"
"535","475081","Helpers--Extraction Workers",30,37330,10.75,89.24,TRUE,"Sub-Baccalaureate",1.90625,2.86125,2.44,3.04875,2.75142857142857,13.0076785714286,0.21,0.15,0.22,0.19,0.23,FALSE,TRUE,TRUE,"475081"
"536","491011","First-Line Supervisors of Mechanics, Installers, and Repairers",24830,78220,11.76,88.25,TRUE,"Sub-Baccalaureate",2.56,3.4525,3.405,2.90625,3.39285714285714,15.7166071428571,0.22,0.16,0.22,0.22,0.18,FALSE,TRUE,TRUE,"491011"
"537","492011","Computer, Automated Teller, and Office Machine Repairers",6330,40220,0.38,99.63,TRUE,"Sub-Baccalaureate",2.31375,3.13875,2.405,3.2025,2.82142857142857,13.8814285714286,0.2,0.17,0.23,0.17,0.23,FALSE,TRUE,TRUE,"492011"
"538","492021","Radio, Cellular, and Tower Equipment Installers and Repairers",490,70580,9.82,90.175,TRUE,"Sub-Baccalaureate",2.17125,3.046875,2.14125,3.15625,2.63428571428571,13.1499107142857,0.2,0.17,0.23,0.16,0.24,FALSE,TRUE,TRUE,"492021"
"539","492022","Telecommunications Equipment Installers and Repairers, Except Line Installers",12810,70600,0,100,TRUE,"Sub-Baccalaureate",2.56375,3.2675,2.405,3.405,2.91142857142857,14.5526785714286,0.2,0.18,0.22,0.17,0.23,FALSE,TRUE,TRUE,"492022"
"540","492091","Avionics Technicians",400,58250,3.33,96.67,TRUE,"Sub-Baccalaureate",2.51625,3.235,2.2475,3.42375,2.84142857142857,14.2639285714286,0.2,0.18,0.23,0.16,0.24,FALSE,TRUE,TRUE,"492091"
"541","492092","Electric Motor, Power Tool, and Related Repairers",540,47250,0,100,TRUE,"Sub-Baccalaureate",2.39,3.06125,2.5625,3.53,2.71428571428571,14.2580357142857,0.19,0.17,0.21,0.18,0.25,FALSE,TRUE,TRUE,"492092"
"542","492093","Electrical and Electronics Installers and Repairers, Transportation Equipment",750,70380,0,99.99,TRUE,"Sub-Baccalaureate",2.02875,2.8925,1.97,2.78,2.57142857142857,12.2426785714286,0.21,0.17,0.24,0.16,0.23,FALSE,TRUE,TRUE,"492093"
"543","492094","Electrical and Electronics Repairers, Commercial and Industrial Equipment",2360,56770,0,100.01,TRUE,"Sub-Baccalaureate",2.7025,3.17125,2.405,3.51625,2.87571428571429,14.6707142857143,0.2,0.18,0.22,0.16,0.24,FALSE,TRUE,TRUE,"492094"
"544","492095","Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",1960,77280,0.5,99.5,TRUE,"Sub-Baccalaureate",2.32625,3.04625,2.185,3.0175,2.76857142857143,13.3435714285714,0.21,0.17,0.23,0.16,0.23,FALSE,TRUE,TRUE,"492095"
"545","492096","Electronic Equipment Installers and Repairers, Motor Vehicles",700,35380,8.53,91.48,TRUE,"Sub-Baccalaureate",2.1875,3.06375,2.22,3.4375,2.89,13.79875,0.21,0.16,0.22,0.16,0.25,FALSE,TRUE,TRUE,"492096"
"546","492097","Electronic Home Entertainment Equipment Installers and Repairers",1510,39470,12.64,87.37,TRUE,"Sub-Baccalaureate",2.485,3.25125,2.56,3.2325,2.78857142857143,14.3173214285714,0.19,0.17,0.23,0.18,0.23,FALSE,TRUE,TRUE,"492097"
"547","492098","Security and Fire Alarm Systems Installers",5050,46230,0,100,TRUE,"Sub-Baccalaureate",2.2175,3.04875,2.1875,2.9375,2.62571428571429,13.0169642857143,0.2,0.17,0.23,0.17,0.23,FALSE,TRUE,TRUE,"492098"
"548","493011","Aircraft Mechanics and Service Technicians",3660,67070,2.5,97.5,TRUE,"Sub-Baccalaureate",2.54625,3.25125,2.31,3.70375,2.94857142857143,14.7598214285714,0.2,0.17,0.22,0.16,0.25,FALSE,TRUE,TRUE,"493011"
"549","493021","Automotive Body and Related Repairers",7600,41550,0,100,TRUE,"Sub-Baccalaureate",2.0775,2.6875,2.2475,2.735,2.57142857142857,12.3189285714286,0.21,0.17,0.22,0.18,0.22,FALSE,TRUE,TRUE,"493021"
"550","493022","Automotive Glass Installers and Repairers",480,19520,0,99.99,TRUE,"Sub-Baccalaureate",1.8575,2.67375,2.0025,2.64,2.64714285714286,11.8208928571429,0.22,0.16,0.23,0.17,0.22,FALSE,FALSE,FALSE,"493022"
